Date time,Minimum Temperature,Maximum Temperature,Temperature,Relative Humidity,Precipitation,Conditions
5/26/2003,52.8,68,59.9,66.8,0,Partially cloudy
5/27/2003,53.2,82.4,64.7,61.08,0,Clear
5/28/2003,55.2,84.2,66.9,60.3,0,Partially cloudy
5/29/2003,55.6,66.7,60.2,77.28,0,Partially cloudy
5/30/2003,53.5,64.7,57.3,71.35,0,Partially cloudy
5/31/2003,51.8,65.9,57.9,73.99,0,Partially cloudy
6/1/2003,51.8,73.8,61.7,66.89,0,Clear
6/2/2003,54.3,80.3,65.4,63.32,0,Clear
6/3/2003,53.9,71.8,62.9,71.35,0,Clear
6/4/2003,56.7,71.6,61.6,76.07,0,Partially cloudy
6/5/2003,55.8,69.2,61.3,74.89,0,Partially cloudy
6/6/2003,56.2,69.6,61.5,71.41,0,Partially cloudy
6/7/2003,55.4,65.7,59.5,78.32,0,Partially cloudy
6/8/2003,53.9,64.5,57.3,83.93,0,Overcast
6/9/2003,54.1,69.8,60.2,74.75,0,Partially cloudy
6/10/2003,54.2,66.2,59.2,74.16,0,Partially cloudy
6/11/2003,54.2,59.7,56.3,80.1,0,Overcast
6/12/2003,53.9,59.9,56.2,78,0,Overcast
6/13/2003,54.6,67.1,59.8,76.46,0,Partially cloudy
6/14/2003,53.4,67.1,59.4,71.44,0,Partially cloudy
6/15/2003,53.3,72.1,61.1,69.27,0,Clear
6/16/2003,53,74.5,62.2,71.16,0,Clear
6/17/2003,54.2,63.7,58.5,79.89,0,Partially cloudy
6/18/2003,52.8,67.2,58.6,78.19,0,Partially cloudy
6/19/2003,53,64.5,57.7,74.29,0,Partially cloudy
6/20/2003,52.4,66.9,58.4,73.61,0,Partially cloudy
6/21/2003,53.4,67.2,58.5,73.25,0,Partially cloudy
6/22/2003,50.1,67.5,58.5,68.34,0,Partially cloudy
6/23/2003,50.7,66.3,57.7,69.98,0,Partially cloudy
6/24/2003,51.3,81.4,65.3,57.31,0,Clear
6/25/2003,55.7,93.4,73.7,46.68,0,Clear
6/26/2003,64.5,96.4,78.6,41.19,0,Clear
6/27/2003,67.2,96,76.7,44.68,0,Clear
6/28/2003,57.7,80.2,67.5,63,0,Clear
6/29/2003,55.5,70,61.9,76.16,0,Partially cloudy
6/30/2003,58.4,70.8,62.7,71.69,0,Partially cloudy
7/1/2003,55.7,69.6,62,69.41,0,Partially cloudy
7/2/2003,52.4,69.4,60,71.43,0,Clear
7/3/2003,52.1,70.2,59.8,72.25,0,Partially cloudy
7/4/2003,51.7,76.4,62.3,68.35,0,Partially cloudy
7/5/2003,53.9,66.6,59.6,74.42,0,Partially cloudy
7/6/2003,53.4,62.1,57,82.51,0,Partially cloudy
7/7/2003,52.9,65.9,58.1,75.87,0,Partially cloudy
7/8/2003,52.4,72.8,61.1,71.22,0,Clear
7/9/2003,52.6,75.6,61.5,74.62,0,Clear
7/10/2003,53.6,71.5,61.1,75.19,0,Partially cloudy
7/11/2003,53,70.9,61.7,74.51,0,Partially cloudy
7/12/2003,56.4,76.4,64.6,71.74,0,Partially cloudy
7/13/2003,57.7,74,64.7,73.25,0,Partially cloudy
7/14/2003,55.9,83.5,66.9,65.76,0,Clear
7/15/2003,54.7,72.2,62.8,71.49,0,Clear
7/16/2003,55.5,74,63.8,67.92,0,Clear
7/17/2003,56.2,86.6,68.3,61.55,0,Clear
7/18/2003,56.4,77.7,65,67.63,0,Partially cloudy
7/19/2003,57.7,71.8,63.8,69.57,0,Partially cloudy
7/20/2003,60.5,82.9,68.9,67.06,0,Partially cloudy
7/21/2003,59.6,74.9,65.9,75.43,0,Partially cloudy
7/22/2003,57.1,75.4,64.2,76.1,0,Partially cloudy
7/23/2003,56.4,71.6,62.7,77.24,0,Partially cloudy
7/24/2003,58.6,74.3,64.8,73.44,0,Partially cloudy
7/25/2003,57.4,72.3,64,74.71,0,Partially cloudy
7/26/2003,58.2,73.5,63.8,76.79,0,Partially cloudy
7/27/2003,56.2,73.9,63.6,76.31,0,Partially cloudy
7/28/2003,55,70.9,61.6,78.66,0,Partially cloudy
7/29/2003,54.3,68.6,60.9,79.51,0,Partially cloudy
7/30/2003,58.1,74.1,63.5,78.22,0,Partially cloudy
7/31/2003,57.8,73.1,65.1,82.01,0,Overcast
8/1/2003,61.5,74.3,66.2,80.19,0,Partially cloudy
8/2/2003,60.5,76,66.7,77.41,0,Partially cloudy
8/3/2003,60.3,73.3,65.4,77.63,0,Partially cloudy
8/4/2003,57.8,78.6,65.9,73.99,0,Partially cloudy
8/5/2003,61.4,77,67.7,74.93,0,Partially cloudy
8/6/2003,60.5,72.4,65.2,75.39,0,Partially cloudy
8/7/2003,59.7,73.4,65.5,72.7,0,Partially cloudy
8/8/2003,59.6,74.3,66.6,73.71,0,Partially cloudy
8/9/2003,59.6,74.2,66.1,71.29,0,Clear
8/10/2003,59.3,75.6,66.5,71.25,0,Partially cloudy
8/11/2003,57.9,74.6,65.7,70.89,0,Clear
8/12/2003,55.8,73.6,64.1,72.17,0,Clear
8/13/2003,57.2,74,64.3,72.04,0,Partially cloudy
8/14/2003,58.4,72.5,64.4,74.62,0,Partially cloudy
8/15/2003,56.8,73.9,64.3,71.72,0,Partially cloudy
8/16/2003,55.5,79.3,65.2,70.29,0,Clear
8/17/2003,56.4,76.2,63.7,75.9,0,Clear
8/18/2003,59.3,72.8,63.9,78.11,0,Partially cloudy
8/19/2003,60.7,71.3,64.6,77.84,0,Partially cloudy
8/20/2003,59.5,77.5,66.7,73.54,0,Partially cloudy
8/21/2003,61.4,74.6,67,69.97,0.04,"Rain, Partially cloudy"
8/22/2003,62.6,75.6,67.7,67.63,0,Partially cloudy
8/23/2003,59.5,77.3,67.1,71.19,0,Clear
8/24/2003,60.2,89.1,71.9,62.89,0,Clear
8/25/2003,61.9,88.6,72,63,0,Clear
8/26/2003,58.9,75.7,65.6,74.85,0.01,"Rain, Partially cloudy"
8/27/2003,57.8,70,62.7,78.75,0,Partially cloudy
8/28/2003,56.9,66.7,60.5,82.66,0,Overcast
8/29/2003,55.1,71.7,61.3,77.82,0,Partially cloudy
8/30/2003,55,68.8,59.8,80.87,0,Partially cloudy
8/31/2003,56.3,71.7,61.5,80.28,0,Partially cloudy
9/1/2003,54.3,74.6,63.4,77.42,0,Clear
9/2/2003,56.9,75.2,64.7,79.01,0,Partially cloudy
9/3/2003,60.9,75.1,65.9,78.69,0,Partially cloudy
9/4/2003,60.3,73.1,65.2,72.26,0,Partially cloudy
9/5/2003,58.2,72.5,63.9,70.94,0,Clear
9/6/2003,56,71.5,63.5,68.8,0,Partially cloudy
9/7/2003,57.2,68.7,62.8,80.46,0,Partially cloudy
9/8/2003,57.4,72.6,63,72.19,0,Partially cloudy
9/9/2003,57.5,71.1,63.4,81.01,0,Partially cloudy
9/10/2003,57.8,78.5,65.8,73.54,0,Partially cloudy
9/11/2003,59.4,89.1,72.7,53.77,0,Clear
9/12/2003,64.2,94.7,75.9,51.27,0,Clear
9/13/2003,62.5,94.6,75.1,49.14,0,Clear
9/14/2003,57.3,74.7,65,75.37,0,Clear
9/15/2003,56.6,75.2,62.7,78.37,0,Partially cloudy
9/16/2003,54.6,69.8,61.2,69.89,0,Partially cloudy
9/17/2003,54.1,77.1,64.7,59.79,0,Clear
9/18/2003,55.3,85.2,67.6,48.27,0,Clear
9/19/2003,56.6,82.3,65.7,61.87,0,Clear
9/20/2003,55.4,87,68.3,65.97,0,Clear
9/21/2003,59.5,91.5,73.8,51.55,0,Clear
9/22/2003,64.3,90.9,74.3,51.51,0,Clear
9/23/2003,59.6,73.1,64.8,77.23,0,Clear
9/24/2003,58,69.3,62.5,79.05,0,Partially cloudy
9/25/2003,58.5,65.7,60.5,80.16,0,Overcast
9/26/2003,57.7,67.8,61,81.99,0,Partially cloudy
9/27/2003,57,66.4,60.3,85.26,0,Partially cloudy
9/28/2003,58,67.1,61.5,78.83,0,Partially cloudy
9/29/2003,57,71,62.2,77.69,0,Partially cloudy
9/30/2003,53.2,70.4,59.8,81.15,0,Partially cloudy
10/1/2003,56,66.3,59.5,82.75,0,Overcast
10/2/2003,54.6,63.4,57.5,84.09,0,Overcast
10/3/2003,54.3,69.1,58.8,77.81,0,Overcast
10/4/2003,56.1,66.3,59.7,78.82,0,Partially cloudy
10/5/2003,55.9,72.2,61.5,75.47,0,Partially cloudy
10/6/2003,52.2,72.3,59.7,77.74,0,Clear
10/7/2003,55,68.7,60,81.79,0,Partially cloudy
10/8/2003,53.9,74.9,61.4,73.56,0,Partially cloudy
10/9/2003,55.1,69,60.3,68.63,0,Partially cloudy
10/10/2003,52,69.8,59.4,54.6,0,Clear
10/11/2003,49.7,70.4,58.7,64.11,0,Clear
10/12/2003,52.1,74.8,61.5,66.07,0,Clear
10/13/2003,51.7,79.1,60.9,58.03,0,Clear
10/14/2003,52.2,71.3,60.3,58.95,0,Clear
10/15/2003,50,64.9,56.9,76.3,0,Partially cloudy
10/16/2003,52.5,73.5,60,77.91,0,Clear
10/17/2003,52.4,77.7,62.6,70.06,0,Partially cloudy
10/18/2003,54.3,71,61.6,72.95,0,Partially cloudy
10/19/2003,52.8,73,62.1,72.76,0,Partially cloudy
10/20/2003,54.4,75.6,62.7,74.92,0,Clear
10/21/2003,54.3,80.3,62.6,74.2,0,Clear
10/22/2003,55.6,69.4,60.2,84.66,0,Overcast
10/23/2003,54.9,77.2,63.3,72.02,0,Partially cloudy
10/24/2003,53.9,84.9,66.8,50.84,0,Clear
10/25/2003,58.7,86.9,72,37.67,0,Partially cloudy
10/26/2003,57.4,88.7,70.8,43.85,0,Clear
10/27/2003,56.7,85,69.1,47.06,0,Clear
10/28/2003,58.9,79.7,68.7,52.98,0,Clear
10/29/2003,53.9,67.6,60.4,65.93,0,Clear
10/30/2003,49.6,60.8,53.8,70.32,0,Clear
10/31/2003,47.6,55.8,51.8,74.41,0.01,"Rain, Overcast"
11/1/2003,45.6,60.2,51.7,72.79,0,Partially cloudy
11/2/2003,42.7,57.5,50.9,73.83,0.1,"Rain, Partially cloudy"
11/3/2003,47.9,56.5,52,76.67,0.15,"Rain, Partially cloudy"
11/4/2003,42.8,57.4,49.7,79.11,0,Partially cloudy
11/5/2003,45.7,56.3,51.4,80.65,0.01,"Rain, Overcast"
11/6/2003,52.8,61,56.4,82.47,0.18,"Rain, Overcast"
11/7/2003,52.7,61.3,56.9,89.15,0.08,"Rain, Overcast"
11/8/2003,55,64.5,58.7,82.89,0.84,"Rain, Overcast"
11/9/2003,52.9,63.9,58.2,82.51,0.12,"Rain, Partially cloudy"
11/10/2003,51.7,63.3,56.4,81.67,0,Partially cloudy
11/11/2003,46.3,66.2,54.8,74.9,0,Clear
11/12/2003,49.5,67.4,57.9,65.42,0,Clear
11/13/2003,50.3,62.7,56.9,76.32,0,Partially cloudy
11/14/2003,52.4,60.3,56,84.78,0.08,"Rain, Overcast"
11/15/2003,49.5,56.6,53,85.82,0.05,"Rain, Overcast"
11/16/2003,43.3,60.7,51.6,87.11,0,Partially cloudy
11/17/2003,51.7,61.7,56.3,84.91,0.03,"Rain, Partially cloudy"
11/18/2003,46.7,63.5,55,84.23,0,Clear
11/19/2003,48.9,62.8,55.2,86.16,0,Partially cloudy
11/20/2003,49.8,58.9,54.3,82.03,0,Partially cloudy
11/21/2003,42.6,56.3,49.6,62.35,0,Clear
11/22/2003,39.2,55.5,47.6,53.03,0,Clear
11/23/2003,39.6,56.5,47.5,44.17,0,Clear
11/24/2003,41.8,55.9,47.2,71.2,0,Partially cloudy
11/25/2003,39.3,56.5,48.1,78.51,0,Partially cloudy
11/26/2003,44.9,59.1,51,77.76,0,Clear
11/27/2003,44.5,56.8,50.9,66.88,0,Partially cloudy
11/28/2003,50.3,55.3,52.4,76.4,0,Overcast
11/29/2003,47.7,56,52.4,75.32,0,Overcast
11/30/2003,51,53.9,52.7,92.58,0.74,"Rain, Overcast"
12/1/2003,51.7,58.7,55.4,90.14,0.29,"Rain, Overcast"
12/2/2003,52.7,60.9,56.1,91.41,0,Overcast
12/3/2003,49.6,57.1,52.4,93.87,0,Partially cloudy
12/4/2003,46.4,53.6,51.1,91.9,0.18,"Rain, Overcast"
12/5/2003,52.8,62.9,56.9,90.14,0.17,"Rain, Overcast"
12/6/2003,54,61.6,58.2,87.89,0.39,"Rain, Overcast"
12/7/2003,48.1,58.1,54.7,79.09,0.02,"Rain, Partially cloudy"
12/8/2003,41.6,56.3,48.6,72.95,0,Clear
12/9/2003,46,54.4,49.7,76,0.41,"Rain, Overcast"
12/10/2003,51.6,58.5,54.5,81.93,0.85,"Rain, Overcast"
12/11/2003,45,55.4,50.8,69.74,0.02,"Rain, Partially cloudy"
12/12/2003,44.1,54.6,49.7,85.47,0.09,"Rain, Overcast"
12/13/2003,53.3,61.7,57,80.29,0.02,"Rain, Overcast"
12/14/2003,44.2,56.1,51.5,75.74,0.15,"Rain, Partially cloudy"
12/15/2003,39.6,53.4,46.9,77.72,0,Partially cloudy
12/16/2003,39.1,55.1,47.3,74.95,0,Partially cloudy
12/17/2003,41.4,57.9,49.4,67.65,0,Partially cloudy
12/18/2003,45.1,58.2,51,68.76,0,Partially cloudy
12/19/2003,47.7,54.2,50.6,81.09,0.47,"Rain, Overcast"
12/20/2003,50.9,54.7,53.1,93.93,0.11,"Rain, Overcast"
12/21/2003,50.1,56.8,52.9,88.64,0.03,"Rain, Overcast"
12/22/2003,46.6,55.2,51.4,87.98,0,Partially cloudy
12/23/2003,50.2,56.6,53.9,86.29,0.1,"Rain, Overcast"
12/24/2003,54,59.6,55.9,84.48,0.43,"Rain, Overcast"
12/25/2003,46.2,53,50.2,77.16,0.23,"Rain, Partially cloudy"
12/26/2003,40.7,52,46.6,65.19,0,Partially cloudy
12/27/2003,36.3,50.4,42.7,80.8,0,Clear
12/28/2003,36.4,49.1,43.5,79.54,0,Partially cloudy
12/29/2003,47.5,55.6,51,88.89,2.35,"Rain, Overcast"
12/30/2003,45.9,52.4,49.3,87.92,0.04,"Rain, Overcast"
12/31/2003,45.1,53.1,49.1,88.82,0,Overcast
1/1/2004,44,54.1,51.2,85.63,1.73,"Rain, Overcast"
1/2/2004,40.9,50.6,45.6,85.57,0.21,"Rain, Partially cloudy"
1/3/2004,35.9,49.9,42.4,73.32,0,Clear
1/4/2004,33,49.4,41.4,80.64,0,Partially cloudy
1/5/2004,37.8,53.7,45.5,65.09,0,Partially cloudy
1/6/2004,44.6,50.4,47.3,72.2,0.04,"Rain, Overcast"
1/7/2004,47.7,57,52.8,70.15,0.03,"Rain, Overcast"
1/8/2004,49.5,60.5,54.8,69.98,0,Overcast
1/9/2004,47.9,59,53.8,83.22,0.14,"Rain, Overcast"
1/10/2004,51.8,58.7,54.3,88.09,0.02,"Rain, Overcast"
1/11/2004,45.2,59.8,52.5,87.51,0,Partially cloudy
1/12/2004,47,55.2,50.1,91.73,0,Partially cloudy
1/13/2004,45.1,53.2,48.9,89.06,0,Partially cloudy
1/14/2004,44,50.7,47.2,89.87,0.02,"Rain, Overcast"
1/15/2004,45.6,54.6,50.9,90.55,0,Overcast
1/16/2004,50.7,53.8,52,82.83,0,Overcast
1/17/2004,48,54.6,50.7,76.95,0,Partially cloudy
1/18/2004,47,55,50.3,81.29,0,Partially cloudy
1/19/2004,49.2,52.4,50.9,89.47,0,Overcast
1/20/2004,45.9,56.7,51.3,81.82,0.01,"Rain, Partially cloudy"
1/21/2004,44.3,59.9,50.1,70.9,0,Clear
1/22/2004,38.3,57.2,48.3,76.9,0,Clear
1/23/2004,40.5,52.9,47.1,84.59,0.03,"Rain, Partially cloudy"
1/24/2004,48.2,54.3,50.5,88.18,0.16,"Rain, Overcast"
1/25/2004,42.7,54.7,48,70.14,0,Partially cloudy
1/26/2004,44.6,53.6,49.3,76.86,0,Overcast
1/27/2004,47.1,55.3,52.1,87.83,0.05,"Rain, Overcast"
1/28/2004,43.8,55.5,48.9,89.05,0,Partially cloudy
1/29/2004,44.6,52.4,50,90.62,0,Overcast
1/30/2004,48.6,55.6,52,79.19,0.04,"Rain, Overcast"
1/31/2004,41.7,55.5,48.7,65.47,0,Partially cloudy
2/1/2004,44.6,51.5,48.3,85.54,0.01,"Rain, Overcast"
2/2/2004,48.4,54.2,51.3,83.7,0.64,"Rain, Overcast"
2/3/2004,47.5,53.7,50.6,88.22,0.31,"Rain, Overcast"
2/4/2004,46,55.6,50.8,86.01,0,Partially cloudy
2/5/2004,40.4,56.6,48.2,86.51,0,Partially cloudy
2/6/2004,44.7,56.8,50.4,81.59,0.02,"Rain, Overcast"
2/7/2004,42,55.7,48.6,77.34,0,Partially cloudy
2/8/2004,38.2,57.5,47,74.84,0,Clear
2/9/2004,38,62.3,49.9,62.78,0,Clear
2/10/2004,45.3,59.9,52.1,48.44,0,Clear
2/11/2004,37.9,59.1,48.4,68.67,0,Clear
2/12/2004,40.5,61,49.8,71.51,0,Clear
2/13/2004,44,59.7,51.7,63,0,Overcast
2/14/2004,48,58.3,53,73.88,0,Overcast
2/15/2004,47.2,59.7,53.3,85.5,0.02,"Rain, Overcast"
2/16/2004,51.5,59.2,55.9,88.42,0.44,"Rain, Overcast"
2/17/2004,56.9,63.5,60.1,78.52,0.36,"Rain, Overcast"
2/18/2004,50.7,59,54.9,82.63,0.26,"Rain, Partially cloudy"
2/19/2004,43.4,54.6,49.9,79.83,0,Partially cloudy
2/20/2004,48.2,54.9,51.4,79.42,0.06,"Rain, Overcast"
2/21/2004,47.5,53.4,50.7,78.9,0.02,"Rain, Overcast"
2/22/2004,49.2,55.8,52,82.91,0.06,"Rain, Overcast"
2/23/2004,45.2,58.1,51.8,80.92,0.02,"Rain, Partially cloudy"
2/24/2004,51.4,58.6,54.8,74.31,0.07,"Rain, Overcast"
2/25/2004,51.2,59.6,56.1,77.93,1.18,"Rain, Overcast"
2/26/2004,50,54.1,52.2,77.63,0.17,"Rain, Overcast"
2/27/2004,45.7,55.4,49.9,80.21,0.06,"Rain, Partially cloudy"
2/28/2004,40.8,56.9,49.6,78.1,0,Partially cloudy
2/29/2004,46.1,54.8,50.6,78.94,0,Partially cloudy
3/1/2004,47.4,53.8,51.2,82.24,0.08,"Rain, Overcast"
3/2/2004,44.5,66.6,55.5,61.47,0,Partially cloudy
3/3/2004,48.5,57.9,54.4,63.64,0,Partially cloudy
3/4/2004,46.9,60.6,53,76.15,0,Partially cloudy
3/5/2004,44.5,59.1,52.3,82.44,0,Partially cloudy
3/6/2004,49.7,62.9,54.5,82.09,0,Partially cloudy
3/7/2004,46.7,72.4,57,79.31,0,Clear
3/8/2004,49.6,73.9,61.5,72.24,0,Partially cloudy
3/9/2004,52.1,74.5,61.7,73.73,0,Clear
3/10/2004,58.2,80.8,66.8,51.76,0,Clear
3/11/2004,49.5,74.5,60.3,66.03,0,Clear
3/12/2004,49.4,70.9,58.3,76.16,0,Clear
3/13/2004,50.1,71.7,59.4,74.86,0,Clear
3/14/2004,49.2,76.6,60,74.44,0,Partially cloudy
3/15/2004,52.2,81.5,64.7,61.96,0,Clear
3/16/2004,55.6,82.2,67.9,51.9,0,Clear
3/17/2004,54.6,80.3,65.5,57.11,0,Clear
3/18/2004,52.2,77.7,61.2,71.3,0,Partially cloudy
3/19/2004,49,67.1,57,74.06,0,Partially cloudy
3/20/2004,46.7,76.8,59.2,70.45,0,Partially cloudy
3/21/2004,53.8,63.4,56.3,84.56,0,Partially cloudy
3/22/2004,52.7,59.9,55.3,86.91,0,Overcast
3/23/2004,51.7,62.1,55.4,79.24,0,Partially cloudy
3/24/2004,53.3,64.6,57.6,77.81,0,Partially cloudy
3/25/2004,50.2,60.7,54.6,79.69,0.48,"Rain, Partially cloudy"
3/26/2004,45,58.5,52.7,76,0.02,"Rain, Partially cloudy"
3/27/2004,52.6,63.5,56.6,78.68,0.04,"Rain, Partially cloudy"
3/28/2004,47.2,72.6,59.9,72.51,0,Partially cloudy
3/29/2004,52.5,65,57.8,79.51,0,Partially cloudy
3/30/2004,50.6,59.8,54.8,77.51,0.01,"Rain, Overcast"
3/31/2004,46.7,60.7,52.9,70.25,0,Partially cloudy
4/1/2004,44,68.1,56.9,56.01,0,Clear
4/2/2004,55.7,70.2,62.2,34.61,0,Clear
4/3/2004,48.8,66,55.8,68.37,0,Partially cloudy
4/4/2004,51,56.1,53.1,78.78,0,Overcast
4/5/2004,50.2,59.3,53.8,69.36,0,Partially cloudy
4/6/2004,47.6,60.4,53.4,72.42,0,Partially cloudy
4/7/2004,46.6,65,55.4,76.3,0,Partially cloudy
4/8/2004,50.8,62.6,54.9,82.44,0,Partially cloudy
4/9/2004,51.4,70.4,56.8,79.59,0,Partially cloudy
4/10/2004,47.7,71.4,55.2,83.27,0,Partially cloudy
4/11/2004,48.8,61.7,53.3,82.92,0,Overcast
4/12/2004,51.6,60.5,54.9,76.96,0,Overcast
4/13/2004,50.2,62.3,55.3,72.17,0,Partially cloudy
4/14/2004,52.3,63,56.4,73.46,0,Partially cloudy
4/15/2004,47.9,59.3,53.9,64.59,0,Partially cloudy
4/16/2004,47.3,61.7,53.8,68.85,0,Partially cloudy
4/17/2004,49.4,60.8,54.3,69.69,0.04,"Rain, Partially cloudy"
4/18/2004,48.7,57.4,52.8,76.7,0.03,"Rain, Overcast"
4/19/2004,51.2,63,56.7,73.83,0.01,"Rain, Overcast"
4/20/2004,55.8,63.9,58.7,73.71,0.01,"Rain, Overcast"
4/21/2004,50.6,62.3,56.6,71.55,0,Partially cloudy
4/22/2004,46.1,75.4,60.1,57.86,0,Clear
4/23/2004,49.6,77.6,61.3,64.79,0,Clear
4/24/2004,51,80.5,64.3,64.42,0,Clear
4/25/2004,54.1,84.9,68.5,56.87,0,Clear
4/26/2004,57.8,88.8,71.2,53.7,0,Partially cloudy
4/27/2004,56,86.5,68.9,57.45,0,Clear
4/28/2004,53.2,69.2,60.5,70.23,0,Clear
4/29/2004,53.4,76,66.9,41,0,Clear
4/30/2004,51,67.7,58,76.61,0,Partially cloudy
5/1/2004,50.7,75.1,59.4,74.59,0,Partially cloudy
5/2/2004,52.8,81.4,64.4,66.84,0,Clear
5/3/2004,52.4,71.8,60.5,75.01,0,Clear
5/4/2004,51.7,66.8,58.1,76.66,0,Partially cloudy
5/5/2004,52.6,65,58,72.16,0,Partially cloudy
5/6/2004,53.4,67.3,59.8,65.53,0,Partially cloudy
5/7/2004,56.6,70.7,62.3,72.19,0,Partially cloudy
5/8/2004,52.3,67.7,59.6,75.25,0,Partially cloudy
5/9/2004,50.5,69,59.4,69.43,0,Partially cloudy
5/10/2004,53.2,65.4,58.1,64.67,0,Partially cloudy
5/11/2004,51.4,63.6,57.2,66.85,0,Clear
5/12/2004,47.5,68.4,58,70.77,0,Clear
5/13/2004,51.9,66.5,57.8,74.06,0,Partially cloudy
5/14/2004,51.8,67.2,58.3,74.37,0,Partially cloudy
5/15/2004,52.7,65.1,58.2,73.8,0,Partially cloudy
5/16/2004,51.5,65.2,57.6,74.73,0,Partially cloudy
5/17/2004,53.6,64.5,58.7,71.52,0,Partially cloudy
5/18/2004,54.2,65.1,58.7,74.23,0,Partially cloudy
5/19/2004,51.6,65.6,57.9,75.58,0,Partially cloudy
5/20/2004,53.4,63.3,57.5,71.91,0,Overcast
5/21/2004,55.3,62.1,58,74.19,0,Overcast
5/22/2004,55.1,63.4,57.8,72.68,0,Overcast
5/23/2004,53.5,64.8,58.4,70.68,0,Partially cloudy
5/24/2004,55.2,65.3,59.4,71.59,0,Partially cloudy
5/25/2004,55,68,60.9,70.96,0,Partially cloudy
5/26/2004,56.5,70.7,61.4,74.4,0,Partially cloudy
5/27/2004,57.5,67.4,61.6,78.37,0,Overcast
5/28/2004,55.9,66.1,60.6,76.52,0.07,"Rain, Partially cloudy"
5/29/2004,50,69,59.6,67.13,0,Clear
5/30/2004,52.6,73.5,61.9,68.26,0,Clear
5/31/2004,52.2,71.9,61.9,66.68,0,Partially cloudy
6/1/2004,52.7,71.6,61.9,67.68,0,Clear
6/2/2004,52.5,68.7,59.7,74.73,0,Partially cloudy
6/3/2004,53.8,65.1,58.1,79.9,0,Partially cloudy
6/4/2004,53.2,65.7,58.6,76.79,0,Partially cloudy
6/5/2004,54.8,70.5,62,74.32,0,Partially cloudy
6/6/2004,52.2,71.3,61.9,67.91,0,Clear
6/7/2004,54,67.7,59.7,67.26,0,Clear
6/8/2004,52,65.2,58.2,71.94,0,Partially cloudy
6/9/2004,51.3,65.5,58.9,76.54,0,Partially cloudy
6/10/2004,53.8,65.3,58.3,76.07,0,Partially cloudy
6/11/2004,52.5,66.4,58.5,70.28,0,Partially cloudy
6/12/2004,52.1,70.2,60.1,69.02,0,Clear
6/13/2004,52.9,72.1,61.2,70.8,0,Clear
6/14/2004,54.1,73.9,63.3,67.22,0,Partially cloudy
6/15/2004,54.3,82.6,66.2,61.96,0,Partially cloudy
6/16/2004,56.4,72.7,64,69.48,0,Clear
6/17/2004,59.1,71.7,64.2,68.08,0,Partially cloudy
6/18/2004,59.7,70.5,63.2,69.19,0,Partially cloudy
6/19/2004,57,65.3,60.5,75.3,0,Partially cloudy
6/20/2004,54.7,63.2,58,80.44,0,Overcast
6/21/2004,54.3,66.4,59.1,78.01,0,Partially cloudy
6/22/2004,55,65.4,59.4,76.06,0,Partially cloudy
6/23/2004,56.2,67,60.3,74.69,0,Partially cloudy
6/24/2004,56.1,67.6,61.2,72.71,0,Partially cloudy
6/25/2004,54.6,73.9,64,66.63,0,Clear
6/26/2004,56.6,72.8,63.4,73,0,Partially cloudy
6/27/2004,54.4,73.1,62.8,72.21,0,Clear
6/28/2004,54.7,72.5,62.8,73.28,0,Partially cloudy
6/29/2004,59,72.8,65.1,65.52,0,Partially cloudy
6/30/2004,57.5,70,62.3,74.52,0,Partially cloudy
7/1/2004,56.8,66.4,60.1,78.23,0,Partially cloudy
7/2/2004,56.9,71.2,62.4,73.18,0,Partially cloudy
7/3/2004,56.5,71.5,61.8,77.97,0,Partially cloudy
7/4/2004,57.4,72.7,63.2,77.08,0,Partially cloudy
7/5/2004,57.7,71.1,62.8,79.49,0,Partially cloudy
7/6/2004,57.2,71.9,62.5,79.09,0,Partially cloudy
7/7/2004,57.6,72.2,63.7,73.47,0,Partially cloudy
7/8/2004,58.4,72.7,63.9,70.32,0,Partially cloudy
7/9/2004,57.5,70.8,63,68.02,0,Partially cloudy
7/10/2004,56.8,68.2,61.3,75.29,0,Partially cloudy
7/11/2004,54.1,72.6,61.9,74.55,0,Clear
7/12/2004,54.3,67.8,60.7,79.01,0,Partially cloudy
7/13/2004,57.6,67.5,61.8,76.54,0,Partially cloudy
7/14/2004,56.9,71,62.7,74.02,0,Partially cloudy
7/15/2004,56.7,75.3,65.1,70.71,0,Clear
7/16/2004,58.3,72,63.3,77.23,0,Partially cloudy
7/17/2004,57.4,75.5,66.6,69.88,0,Partially cloudy
7/18/2004,62.4,76.9,68,76.93,0,Partially cloudy
7/19/2004,62.5,75.6,67.1,76.81,0,Partially cloudy
7/20/2004,60.6,71.4,64.5,78.88,0,Partially cloudy
7/21/2004,59.3,76,64.8,77.74,0,Partially cloudy
7/22/2004,58.5,72.9,63.8,78.83,0,Partially cloudy
7/23/2004,57.7,72.7,63.8,79.87,0,Partially cloudy
7/24/2004,62.2,72.4,65.6,77.86,0,Overcast
7/25/2004,59.4,74.6,65.8,76.64,0,Partially cloudy
7/26/2004,57.6,72.8,63.1,81.2,0,Partially cloudy
7/27/2004,57.4,72.6,63.5,77.16,0,Partially cloudy
7/28/2004,59.1,73.4,64.6,73.25,0,Partially cloudy
7/29/2004,58.8,70.1,63.4,76.14,0,Partially cloudy
7/30/2004,58.9,72.3,63.4,77.72,0,Partially cloudy
7/31/2004,58.6,65.2,61.4,81.48,0,Overcast
8/1/2004,59,68.1,62.3,78.13,0,Overcast
